2660.00	5.92	6.01	5.92	5.75	5.89	5.93	6.1	5.81	5.96	5.76	5.97	4.74	5.4	5.53	5.7	6.02	5.84	5.9	5.8	5.85	5.77	5.91	5.89	5.82	5.76
2680.00	5.89	5.98	5.81	6.05	5.92	5.85	5.93	5.8	5.98	5.75	5.25	4.78	5.05	5.51	5.97	6.09	5.95	5.99	5.86	5.84	5.8	5.86	5.86	6.01	5.97
2700.00	5.7	5.96	6.05	6.04	6.03	5.93	5.76	5.77	5.85	5.81	5.49	4.8	4.74	5.83	5.85	5.74	5.87	5.85	5.92	5.75	5.93	5.96	5.96	5.92	5.87
2720.00	5.91	6.62	5.85	5.8	5.98	6.02	5.85	5.92	5.76	5.29	5.38	5.02	4.93	4.99	5.96	5.81	6.17	5.85	5.92	5.72	5.83	5.86	5.95	5.84	5.94
2740.00	6.01	5.89	5.95	5.93	6.03	5.84	5.94	6.1	5.93	5.63	5.56	4.94	4.94	5.72	5.56	5.75	5.94	5.85	5.72	5.79	5.85	5.84	5.88	5.87	6.28
2760.00	5.88	5.8	5.97	5.82	5.92	5.87	5.92	5.88	5.7	5.59	5.69	5.03	5.12	5.56	5.84	5.7	6.11	5.77	5.81	5.9	5.84	5.9	5.95	6.06	5.94
2780.00	5.81	5.89	5.95	5.9	5.78	5.9	6.14	6.5	5.88	5.67	5.1	4.56	4.65	5.68	5.84	5.9	5.85	5.79	5.68	5.69	6.36	5.84	6.44	6.3	5.77
2800.00	5.95	5.88	6.01	5.97	5.8	5.94	6.07	5.76	5.63	5.4	5.95	5.16	5.32	5.51	5.86	5.72	5.72	5.85	5.75	5.72	5.96	5.93	5.91	6.49	5.75
2820.00	5.94	5.89	5.97	5.8	5.85	5.91	5.85	5.79	6.54	5.76	6.14	5.36	6.24	6.02	5.63	5.85	5.84	5.9	6.36	6.5	5.87	5.94	6.4	5.8	5.01
2840.00	5.73	5.89	6.16	5.84	5.81	6.17	5.71	5.81	5.94	5.76	5.27	5.54	5.29	5.45	5.49	5.97	5.95	5.88	5.92	5.64	5.8	5.72	5.67	5.74	6.5
2860.00	5.89	5.85	5.76	5.93	5.84	5.72	6.2	5.85	5.86	5.74	5.8	5.01	5.43	5.49	6.03	5.96	5.77	5.78	5.74	6.4	5.89	5.85	5.82	5.79	5.74
2880.00	5.91	5.88	5.97	5.9	5.91	5.76	5.97	5.85	5.98	5.99	5.38	5.94	6.05	5.26	5.9	5.49	5.97	5.91	5.72	5.68	5.67	6.31	5.93	5.9	5.78
2900.00	5.76	6.08	5.87	5.85	5.79	5.85	5.78	6.02	5.6	5.9	5.54	5.45	5.42	5.36	5.91	5.75	5.7	5.73	5.8	5.66	5.9	5.75	5.85	5.81	5.77
2920.00	5.87	5.83	5.82	6	5.77	5.97	5.62	5.99	5.43	5.65	5.25	6.11	5.45	6.04	5.63	6.09	6.23	5.85	5.44	5.67	5.89	5.83	5.79	5.81	5.72
2940.00	5.94	5.93	5.87	6.42	5.79	5.78	5.72	5.89	6.32	5.42	5.4	5.73	5.48	5.77	5.58	5.78	5.72	5.89	5.85	5.89	5.84	5.85	5.78	5.85	5.8
2960.00	5.76	5.97	5.88	5.87	5.82	5.74	5.8	5.79	5.69	5.72	5.72	5.03	5.28	4.77	6.19	5.76	5.86	5.97	6.33	5.75	6.43	5.76	5.81	5.89	5.79
2980.00	6.17	5.87	6.02	5.94	5.93	5.81	5.73	5.66	5.72	5.72	5.85	5.45	5.78	5.85	5.86	5.8	6.26	5.67	5.73	5.8	5.94	5.96	5.76	5.88	5.85
3000.00	5.9	5.25	5.97	5.95	5.99	5.75	6.02	5.9	5.7	5.71	5.7	5.29	5.4	5.6	5.51	5.7	5.65	5.69	5.76	5.81	5.36	5.64	5.84	5.97	5.96
3020.00	5.84	5.72	6.68	5.8	5.89	6.02	5.86	5.76	5.72	5.58	5.81	5.4	5.22	6.19	5.7	5.85	5.33	5.85	5.79	5.81	5.89	5.79	5.86	5.84	5.78
3040.00	5.9	5.92	5.74	5.89	5.89	5.8	5.8	5.77	5.45	5.85	5.53	4.7	5.14	5.5	5.65	5.64	5.74	6.34	5.7	5.78	5.74	6.04	5.89	6.02	5.85
3060.00	5.9	5.83	5.84	5.88	5.89	5.7	5.84	5.9	6.24	6.08	6.38	6.34	5.5	5.68	5.64	5.4	5.92	5.76	5.76	5.87	5.87	5.88	5.89	6.02	5.85
3080.00	5.94	5.92	5.9	5.95	5.99	5.78	5.74	5.76	5.54	5.15	6.09	5.14	5.6	5.41	5.45	5.65	5.64	5.74	5.85	6.55	5.95	5.79	5.95	5.77	5.93
3100.00	5.81	5.72	5.82	5.81	5.54	5.8	5.69	5.72	5.78	5.63	5.51	5.29	5.11	5.6	5.4	5.75	5.85	5.66	5.84	5.85	5.89	5.76	5.89	5.83	5.84
3120.00	6	5.89	5.9	5.76	5.81	5.73	5.85	5.73	5.68	5.43	5.3	5.04	5.56	5.47	5.78	5.59	5.72	5.85	5.84	5.81	5.89	5.76	5.81	5.78	5.78
3140.00	5.88	5.89	5.72	5.58	5.7	6.28	6.45	5.8	5.81	5.67	5.31	4.85	5.25	5.18	5.66	5.8	5.79	5.68	5.62	5.75	5.8	5.86	5.76	5.86	5.86
3160.00	5.89	5.82	5.89	5.66	5.76	5.77	5.76	5.78	5.67	5.84	5.28	5.04	4.86	5.53	5.46	5.76	5.58	5.68	5.95	5.71	5.59	5.75	5.73	5.94	5.84
3180.00	6.02	5.87	5.83	5.85	5.63	5.45	5.73	5.65	5.52	5.95	5.11	4.56	5.37	5.42	5.8	6.16	5.67	5.84	5.64	5.8	5.72	5.97	5.89	5.85	5.9
3200.00	5.81	5.76	5.89	5.85	5.78	5.82	6.29	5.73	5.65	6.16	6.18	4.77	4.74	5.4	5.81	5.94	5.79	5.69	6.15	5.7	5.62	5.63	5.8	5.97	5.86
3220.00	5.91	5.79	5.69	5.82	5.88	5.88	5.79	5.72	6.28	5.68	5.48	4.54	5.32	5.2	5.65	5.57	5.77	5.67	5.81	5.89	5.76	5.8	5.88	5.78	5.92
3240.00	5.85	5.87	5.88	5.7	5.8	5.76	5.8	5.65	5.32	6.3	5.99	4.62	4.34	5.95	5.41	5.45	5.5	5.67	5.6	5.75	5.72	5.81	5.9	5.7	5.9
3260.00	5.88	5.79	5.94	5.7	5.84	5.8	5.76	5.76	5.64	5.22	5.88	5.39	4.14	5.21	5.28	5.4	5.84	5.64	5.55	5.72	5.7	5.81	6.29	5.91	5.56
3280.00	5.91	5.88	5.82	5.89	5.8	5.78	5.69	6.34	5.56	5.21	5.97	4.19	5.95	5.24	5.53	5.95	5.65	5.6	5.85	5.78	5.9	5.68	5.86	5.87	5.82
3300.00	5.89	5.78	5.67	5.78	5.86	5.9	5.57	6.15	6.22	5.85	5.09	4.68	5.29	5.84	5.33	6.1	6.48	6.26	6.06	5.7	5.89	5.63	5.81	5.84	5.82
3320.00	5.79	5.85	5.85	5.84	5.88	5.76	5.93	5.54	5.54	5.8	5.99	4.8	4.17	5.27	5.26	5.44	6.12	5.68	5.71	5.69	5.59	5.64	5.76	5.73	5.62
3340.00	5.8	5.76	5.7	5.89	5.74	6.4	5.76	6.41	5.65	5.7	5.1	4.57	4.63	5.12	5.49	5.62	5.54	5.22	5.72	5.81	5.63	5.72	5.59	5.88	5.95
3360.00	5.79	5.74	5.85	5.73	5.73	5.91	5.6	5.69	5.42	5.51	5.34	5.63	4.31	4.99	5.23	5.45	5.65	5.67	5.59	5.88	5.81	5.74	5.76	5.8	5.81
3380.00	5.84	5.89	5.78	5.89	5.86	5.67	5.67	5.7	5.69	5.58	5.41	4.89	5.89	5.15	5.78	5.49	5.22	5.55	5.72	5.77	5.87	5.83	5.82	5.87	5.85
3400.00	5.81	6.08	5.8	5.78	5.7	5.67	5.85	5.65	5.73	5.72	5.72	5.63	5.25	6.1	5.58	5.82	5.78	5.78	5.67	5.85	5.92	5.84	5.76	5.89	5.8
3420.00	5.97	5.85	5.8	5.83	5.75	5.63	5.69	5.67	5.55	5.72	5.52	5.21	5.38	5.39	5.7	5.66	5.76	5.36	5.65	6.64	6.7	5.7	5.82	5.84	5.85
3440.00	5.65	5.88	5.72	5.88	5.72	5.78	5.87	5.59	5.59	6.09	4.94	4.6	5.5	5.6	6.25	5.63	5.47	5.58	6.28	5.56	5.65	5.67	5.76	6.07	5.8
3460.00	5.88	5.84	5.92	5.71	5.8	5.88	5.81	5.59	5.76	5.84	5.65	5.47	5.76	4.9	5.29	5.85	5.76	5.59	5.62	5.66	5.72	5.62	5.88	6.26	5.78
3480.00	5.85	5.84	5.72	5.87	5.75	5.72	5.67	5.62	5.76	5.68	4.9	5.54	5.25	5.52	5.74	6.19	5.78	5.46	5.69	5.66	5.8	5.79	5.79	5.77	5.8
3500.00	5.99	5.73	5.79	5.89	5.82	5.9	5.53	5.88	5.47	5.67	5.69	5.7	4.91	5.09	5.59	5.4	5.74	5.72	5.74	5.62	5.8	5.89	5.74	5.71	5.73
3520.00	5.8	5.89	5.82	5.87	5.81	5.77	5.76	5.43	5.41	5.65	5.28	4.86	5.02	5.45	5.71	5.75	5.72	5.74	5.73	5.67	5.67	5.74	5.72	5.69	5.72
3540.00	5.89	5.81	5.81	5.73	5.66	5.82	5.7	5.85	6.62	5.67	5.87	4.59	5.37	5.55	5.65	5.57	5.81	5.62	5.8	5.6	5.67	5.7	5.88	5.85	5.81
3560.00	5.92	5.99	5.99	5.78	5.8	5.72	5.73	5.68	5.78	5.57	5.03	5.08	5.44	5.29	5.48	5.73	5.67	5.72	5.78	5.3	5.6	5.8	5.74	5.8	5.81
3580.00	5.9	5.77	5.81	6	5.91	6.16	5.7	5.67	5.89	5.63	6.15	5.07	5.08	5.85	5.8	5.57	5.68	5.5	5.47	5.52	5.78	5.73	5.73	5.54	6
3600.00	5.75	5.67	5.85	5.73	5.62	5.75	5.75	5.84	5.76	5.63	5.8	5.46	5.37	6.47	4.84	5.44	6.28	6.3	5.63	6	5.6	5.8	5.8	5.76	5.63
3620.00	5.8	5.79	5.89	5.72	5.84	5.76	5.8	5.72	5.77	5.38	5.35	4.89	4.57	5.49	5.7	5.65	5.54	5.34	5.66	5.51	5.67	5.67	5.72	5.94	5.76
3640.00	5.76	5.69	5.77	5.77	5.89	5.71	5.7	5.76	5.89	5.78	5.45	5.4	5.3	5.48	5.62	5.67	5.61	5.77	5.62	5.63	5.64	5.72	5.67	5.94	5.57
3660.00	5.69	5.76	5.76	5.69	5.7	5.61	5.8	5.7	5.76	5.74	5.38	4.88	5.54	5.53	5.82	5.62	5.5	5.84	5.59	5.72	5.75	5.8	5.85	5.9	5.85
3680.00	5.65	5.69	5.67	5.7	5.75	5.54	5.8	5.85	5.81	5.8	5.32	4.2	4.6	6.22	5.57	5.52	5.77	5.67	5.73	5.86	5.94	6.02	5.92	6.12	5.85
3700.00	5.76	5.63	5.75	5.67	5.72	5.59	5.6	5.71	5.3	5.54	5.25	4.85	4.65	5.8	5.51	5.7	5.94	5.85	5.76	5.9	5.68	5.67	5.87	5.73	5.74
3720.00	5.67	5.72	5.72	5.78	5.69	5.67	5.72	5.89	5.76	5.7	5.41	5.6	4.88	5.9	5.3	5.47	5.85	5.68	5.81	5.88	6.05	5.72	5.7	5.66	5.77
3740.00	5.78	5.55	5.8	5.69	5.72	5.73	5.69	5.7	5.62	6.18	6.19	6.36	5.38	4.77	4.79	4.72	5.72	5.8	5.66	5.77	5.84	5.59	5.85	5.7	5.66
3760.00	5.59	5.52	5.71	5.74	5.74	5.85	5.63	5.36	5.8	5.88	5.44	5.69	5.48	4.94	6.02	5.43	5.59	5.6	5.56	5.84	5.7	5.85	5.86	5.79	5.84
3780.00	5.23	5.72	5.6	5.74	5.65	5.63	5.79	5.57	5.77	5.59	5.37	4.82	4.64	5.33	5.56	5.7	5.89	5.65	5.88	5.87	5.95	5.8	5.62	5.71	5.84
3800.00	5.68	5.67	5.82	5.71	5.94	5.65	5.67	5.67	5.71	5.48	5.29	4.87	4.63	6.06	5.45	5.72	5.85	5.65	5.65	5.89	5.9	5.77	5.67	5.84	5.76
3820.00	5.71	5.76	5.7	5.8	5.72	5.6	5.74	5.75	5.82	5.97	5.4	4.71	4.82	5.59	5.67	5.47	5.87	5.73	5.71	5.87	5.75	5.73	5.74	5.79	5.78
